Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,2nd Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Cars,Wood Deck SF,Open Porch SF,Enclosed Porch,Property Age,Yrs Since Remod,MS Zoning_FV,MS Zoning_RL,MS Zoning_RM,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,House Style_2Story,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Type_Attchd,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_NA,SalePrice
68.73849737914968,3621,8,5,72.0,3,4,6,1084.0,1406.0,4,0,1589,2,2,3,1,3.0,143,20,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,226500
59.0,7837,6,7,0.0,3,4,1,0.0,799.0,3,772,1571,2,3,2,1,2.0,0,40,0,16,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,178000
72.0,10665,7,5,167.0,3,4,6,1013.0,1453.0,4,0,1479,2,3,3,0,2.0,144,29,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,226000
70.0,10457,5,7,178.0,3,3,4,496.0,784.0,4,848,1632,1,4,2,1,2.0,0,173,368,40,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,173000
60.0,8281,5,5,0.0,2,3,3,553.0,864.0,3,0,864,1,3,2,1,1.0,0,0,236,44,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,62383
67.0,14948,9,5,268.0,4,5,6,1330.0,1452.0,4,1237,2713,2,3,4,1,3.0,126,66,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,446261
43.0,7000,7,8,0.0,2,3,5,424.0,624.0,4,736,1479,1,3,3,2,1.0,530,0,56,80,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,160000
68.73849737914968,3940,7,5,24.0,3,4,6,1087.0,1393.0,4,0,1576,2,2,3,1,3.0,143,20,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,219990
93.0,9382,7,5,125.0,3,4,1,0.0,1468.0,4,0,1479,2,3,3,0,2.0,120,25,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,191000
55.0,6854,5,7,0.0,2,3,2,317.0,756.0,2,144,1060,1,1,2,1,1.0,0,65,0,82,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,136500
68.73849737914968,11515,4,5,0.0,2,0,0,0.0,0.0,2,0,943,1,3,3,0,1.0,0,0,60,49,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,80000
68.73849737914968,13837,7,5,178.0,3,4,6,1002.0,1204.0,3,806,2183,2,4,3,0,3.0,0,0,0,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,229000
80.0,9938,7,5,246.0,3,4,6,750.0,1050.0,4,887,1949,2,3,3,1,2.0,156,90,0,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,236000
85.0,12633,10,5,242.0,4,5,1,0.0,1824.0,4,0,1824,2,3,4,1,3.0,160,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,392000
57.0,6876,6,5,0.0,2,3,4,522.0,720.0,1,784,1930,2,4,2,0,1.0,0,0,213,82,59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,149000
36.0,3951,10,5,0.0,4,4,4,128.0,970.0,4,924,2393,2,2,4,1,2.0,0,90,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,345000
62.0,9856,5,8,0.0,3,2,1,0.0,716.0,4,1007,2014,2,5,2,0,2.0,0,72,167,106,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,169000
84.0,17808,4,5,0.0,2,3,1,0.0,484.0,2,0,1242,1,2,2,0,1.0,0,0,0,61,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,109900
74.0,9627,7,5,94.0,2,4,2,758.0,996.0,4,1004,2000,2,3,2,1,3.0,190,48,0,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,188000
50.0,6000,6,6,0.0,2,3,1,0.0,780.0,4,587,1412,1,4,2,1,1.0,45,0,0,70,59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,132500
65.0,9757,5,7,0.0,2,3,5,755.0,990.0,4,0,990,1,3,2,0,1.0,66,0,0,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,143000
58.0,9280,5,6,0.0,2,2,5,557.0,1342.0,4,0,1342,1,4,2,0,1.0,0,0,0,56,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,125000
120.0,14780,9,5,568.0,4,5,6,1505.0,1868.0,4,0,1868,2,2,4,1,3.0,354,56,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,415000
60.0,7740,4,7,0.0,2,2,1,0.0,622.0,3,622,1363,1,3,2,0,2.0,0,0,0,100,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,125500
80.0,9600,6,6,183.0,2,3,3,620.0,1240.0,3,0,1632,2,3,2,1,1.0,289,0,0,51,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,139000
97.0,13478,10,5,420.0,4,5,6,1338.0,1722.0,4,568,2296,2,3,4,1,3.0,382,274,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,451950
65.0,10926,5,5,74.0,2,3,1,0.0,1678.0,2,0,1678,2,6,2,0,0.0,0,0,0,50,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,119900
68.73849737914968,6853,8,5,136.0,3,5,6,1005.0,1267.0,4,0,1296,2,2,3,0,2.0,192,25,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,220000
85.0,10667,6,6,302.0,2,3,4,838.0,1587.0,2,0,1587,2,3,2,1,2.0,0,44,0,36,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,167300
45.0,8212,5,6,0.0,2,3,3,626.0,720.0,4,444,1298,1,3,2,2,1.0,84,0,0,68,59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,122000
70.0,9100,5,5,336.0,2,3,3,1332.0,1728.0,2,0,1728,2,6,2,0,2.0,0,0,0,43,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,125000
50.0,6000,5,6,0.0,2,3,3,308.0,928.0,3,0,928,1,3,2,0,1.0,0,0,0,51,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,112500
78.0,9316,7,5,0.0,3,4,1,0.0,879.0,4,916,1795,2,3,3,0,2.0,164,111,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,191000
75.0,9464,6,7,135.0,2,3,4,570.0,1080.0,3,0,1080,1,3,2,0,1.0,0,0,0,50,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,136000
80.0,10400,7,5,0.0,2,4,1,0.0,866.0,4,913,1779,2,3,3,0,2.0,198,36,0,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,197900
59.0,5310,6,8,0.0,2,3,1,0.0,485.0,3,634,1635,1,2,3,0,1.0,394,0,0,96,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,117000
64.0,7406,7,5,84.0,3,4,6,684.0,1199.0,4,0,1220,2,2,3,0,2.0,105,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,194000
68.73849737914968,4538,9,5,179.0,3,5,6,1004.0,1310.0,4,0,1310,1,1,3,1,2.0,277,45,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,285000
62.0,10106,5,7,0.0,2,3,5,351.0,644.0,3,547,1355,2,4,2,0,0.0,140,0,0,68,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,127500
68.73849737914968,13346,7,5,0.0,3,4,6,728.0,1095.0,4,1129,2295,2,4,3,1,2.0,0,40,0,14,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,268000
57.0,9639,4,8,0.0,2,3,1,0.0,1075.0,4,642,1798,2,4,2,0,2.0,0,0,160,107,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,137000
68.73849737914968,15387,7,7,0.0,2,3,5,603.0,1620.0,4,0,1620,2,4,3,1,2.0,0,62,192,41,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,215000
75.0,10050,5,5,0.0,2,3,3,288.0,1216.0,2,0,1216,1,3,2,0,1.0,0,0,0,52,52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,129500
68.73849737914968,6240,5,4,0.0,2,4,1,0.0,896.0,3,448,1344,1,3,2,0,1.0,200,114,0,70,56,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,115000
45.0,7506,5,8,0.0,2,3,1,0.0,747.0,2,412,1159,1,3,2,0,1.0,84,0,96,83,58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,114000
68.73849737914968,8900,4,4,0.0,2,3,3,1056.0,1056.0,2,0,1056,1,2,2,0,1.0,0,42,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,107000
80.0,8480,5,5,0.0,2,3,3,442.0,832.0,2,384,1216,1,2,2,0,1.0,158,0,102,61,58,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,118500
50.0,6000,6,7,0.0,2,3,1,0.0,862.0,2,208,1158,1,3,2,1,1.0,0,0,112,79,58,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,120000
74.0,8847,8,5,148.0,3,4,6,769.0,1538.0,4,0,1538,2,3,3,0,2.0,146,40,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,260000
68.73849737914968,8050,5,5,150.0,2,3,4,856.0,1143.0,2,0,1143,1,3,2,0,1.0,0,0,0,51,51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,136000
70.0,8294,4,5,0.0,2,3,1,0.0,858.0,2,0,872,1,3,2,0,4.0,0,0,0,36,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,123000
68.73849737914968,7920,6,7,0.0,2,3,1,0.0,319.0,2,371,1406,1,3,1,0,0.0,0,144,0,88,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,89500
100.0,18494,6,5,0.0,3,4,1,0.0,1324.0,4,0,1324,2,3,3,0,2.0,36,23,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,199500
68.73849737914968,7162,5,7,41.0,2,3,1,0.0,876.0,2,0,904,1,3,2,0,1.0,0,0,0,42,42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,109900
53.0,10918,7,9,0.0,3,4,1,0.0,1276.0,4,804,2080,1,3,3,2,1.0,0,0,0,83,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,234000
37.0,4435,6,5,169.0,3,4,6,662.0,848.0,4,0,848,1,1,3,1,2.0,140,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,155900
68.73849737914968,11250,4,5,0.0,2,3,1,0.0,1104.0,4,684,1788,1,5,2,2,1.0,120,0,0,52,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,161500
68.73849737914968,14375,6,6,541.0,2,3,6,111.0,819.0,3,0,1344,1,3,3,1,2.0,0,118,0,51,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,137500
100.0,9045,5,3,0.0,2,3,1,0.0,840.0,1,1128,2256,2,4,1,0,0.0,0,18,18,100,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,76500
97.0,10029,6,5,268.0,3,4,6,831.0,1151.0,2,896,2060,2,4,2,1,2.0,0,228,0,19,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,211000
34.0,4060,6,5,0.0,3,4,6,266.0,1405.0,4,0,1337,2,2,3,0,2.0,144,68,0,10,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,181000
82.0,9020,6,7,183.0,2,3,3,312.0,1127.0,2,0,1165,1,3,2,0,2.0,0,129,0,42,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,174900
96.0,11777,5,6,97.0,2,3,2,328.0,1164.0,4,0,1320,1,3,2,2,2.0,160,68,240,40,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,164500
70.0,10171,7,5,168.0,3,4,6,2.0,1517.0,4,0,1535,2,3,3,0,2.0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,214000
80.0,10400,7,6,280.0,2,4,1,0.0,738.0,2,767,2044,2,3,2,1,2.0,28,73,0,28,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,185000
52.0,6240,4,7,0.0,2,3,4,80.0,704.0,4,512,1136,1,2,2,0,1.0,0,365,80,79,58,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,123000
68.73849737914968,12150,6,6,0.0,2,4,6,1001.0,1001.0,2,0,1299,2,2,3,1,2.0,84,0,222,28,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,183500
24.0,2645,8,5,456.0,3,4,1,0.0,776.0,4,677,1441,2,2,3,0,2.0,206,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,174000
68.73849737914968,22692,5,5,0.0,2,3,3,587.0,1073.0,2,0,1630,2,3,2,1,2.0,0,64,0,54,54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,130000
60.0,9600,7,7,0.0,2,3,2,16.0,728.0,4,809,1641,1,3,4,1,2.0,0,0,234,81,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,178000
74.0,13830,5,5,0.0,2,4,6,791.0,928.0,3,701,1629,2,3,2,1,2.0,212,34,0,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,189900
68.73849737914968,4435,6,5,170.0,3,4,6,685.0,848.0,4,0,848,1,1,3,0,2.0,140,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,144000
68.73849737914968,5890,6,8,0.0,3,3,5,538.0,816.0,4,0,816,1,2,2,0,1.0,0,0,96,78,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,120500
112.0,10859,5,5,0.0,2,4,1,0.0,1097.0,4,0,1097,1,3,2,0,2.0,392,64,0,15,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,145000
41.0,5330,8,5,0.0,3,4,6,1196.0,1494.0,4,0,1652,2,2,4,0,2.0,96,48,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,251000
72.0,10778,4,5,0.0,2,3,1,0.0,1768.0,2,0,1768,2,4,2,0,0.0,0,0,0,42,42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,136500
74.0,6845,4,5,58.0,2,0,0,0.0,0.0,2,0,1152,2,2,2,0,0.0,0,0,0,53,53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82500
80.0,10307,7,5,176.0,3,4,6,876.0,1350.0,4,0,1358,2,2,3,1,2.0,192,26,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,212500
32.0,4500,6,5,116.0,2,5,6,897.0,1216.0,4,0,1216,2,2,2,0,2.0,0,125,0,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,164000
75.0,9060,6,5,327.0,2,3,1,0.0,967.0,3,671,1638,2,4,3,0,1.0,0,21,0,49,49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,139000
24.0,2160,7,5,212.0,3,4,4,510.0,600.0,4,628,1252,2,2,3,0,2.0,0,48,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,160000
70.0,7669,5,6,0.0,2,4,6,718.0,828.0,2,0,883,1,2,2,1,2.0,100,32,0,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,149000
62.0,9858,5,6,0.0,2,3,4,510.0,864.0,2,0,874,1,3,2,0,1.0,33,0,0,41,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,130000
50.0,10300,7,6,0.0,2,3,1,0.0,576.0,3,808,1710,2,3,2,0,2.0,12,11,64,89,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,140000
65.0,8125,8,5,288.0,3,4,1,0.0,1836.0,4,0,1836,2,3,3,1,2.0,0,175,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,264500
69.0,14850,5,5,0.0,2,3,3,895.0,1092.0,2,0,1092,1,2,2,1,1.0,268,0,0,49,49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,141000
35.0,4274,7,5,0.0,3,4,6,1106.0,1241.0,4,0,1241,1,1,3,0,2.0,0,116,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,199900
80.0,9650,6,5,360.0,2,4,5,686.0,1350.0,2,0,1334,2,2,2,1,2.0,0,16,0,32,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,167900
68.73849737914968,14585,6,6,85.0,2,3,4,594.0,1144.0,4,0,1429,1,3,3,2,2.0,216,110,0,47,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,181900
75.0,9000,8,5,36.0,3,4,6,1078.0,1566.0,4,0,1566,2,3,3,0,2.0,144,168,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,262500
68.73849737914968,13774,7,7,283.0,2,4,6,432.0,908.0,4,972,2288,1,4,3,2,2.0,321,72,0,32,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,230000
50.0,5119,9,5,60.0,3,5,6,1238.0,1698.0,4,0,1709,2,2,3,1,2.0,97,65,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,328900
71.0,9254,8,5,210.0,3,4,6,119.0,1721.0,4,0,1721,2,3,3,0,2.0,168,27,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,232698
95.0,10324,8,5,140.0,3,4,6,872.0,1254.0,4,0,1254,2,2,3,0,3.0,168,92,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,221800
63.0,8375,5,7,0.0,2,3,5,336.0,576.0,3,486,1350,1,2,3,0,3.0,0,0,0,67,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,152400
75.0,9750,7,5,171.0,3,4,1,0.0,1630.0,4,0,1630,2,3,3,1,2.0,74,234,0,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,213000
74.0,7632,7,5,96.0,3,4,1,0.0,784.0,4,754,1585,2,3,3,0,2.0,100,77,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,184900
90.0,15750,5,5,56.0,2,3,4,841.0,1165.0,2,0,1336,1,2,2,2,1.0,0,0,0,53,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,157000
68.73849737914968,9240,5,6,0.0,2,3,4,612.0,864.0,3,0,1211,1,2,2,1,2.0,161,0,0,44,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,144000
80.0,10400,6,5,253.0,2,4,6,903.0,1259.0,4,0,1353,2,2,2,1,2.0,240,141,0,28,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,192350
80.0,8800,7,6,202.0,2,3,4,654.0,1174.0,4,0,1200,2,3,2,1,2.0,0,0,0,41,41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,163500
86.0,11839,7,5,99.0,2,4,6,1085.0,1475.0,4,797,2329,2,4,3,1,2.0,192,121,0,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,262280
70.0,9135,7,5,113.0,3,4,6,810.0,1536.0,4,0,1536,2,3,3,0,2.0,192,74,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,214000
90.0,14115,6,7,0.0,2,3,5,296.0,1073.0,4,0,1811,1,2,4,1,2.0,0,0,280,50,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,230000
109.0,14154,7,5,350.0,3,5,1,0.0,1063.0,4,1101,2172,2,3,3,1,3.0,192,62,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,280000
70.0,7700,6,5,351.0,2,3,1,0.0,756.0,2,788,1839,1,4,2,1,2.0,0,124,216,44,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,155000
87.0,12361,6,7,85.0,3,4,6,860.0,946.0,4,838,1802,2,3,3,1,4.0,450,92,0,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,218000
72.0,9720,5,7,51.0,2,3,5,755.0,995.0,2,0,1009,2,3,2,1,2.0,0,0,0,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,160000
72.0,8640,8,5,0.0,3,4,6,24.0,1338.0,4,0,1338,2,3,3,0,2.0,0,141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,208900
123.0,47007,5,7,0.0,2,0,0,0.0,0.0,2,0,3820,3,5,4,2,2.0,0,372,0,49,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,284700
30.0,3180,7,5,0.0,3,4,1,0.0,689.0,4,689,1392,2,2,3,0,2.0,0,102,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,146000
38.0,14963,8,5,0.0,3,4,6,786.0,1260.0,4,0,1288,1,1,4,2,2.0,120,30,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,245500
50.0,5000,6,7,0.0,2,3,1,0.0,992.0,4,0,1013,1,3,2,0,1.0,0,0,101,82,58,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,113000
